State,Year,Population,Violent Crime Rate,Murder Rate,Forcible Rape Rate,Robbery Rate,Aggraveted Assault Rate,Property Crime Rate,Burglary Rate,Larceny & Theft Rate,Motor Vehicle Theft Rate
Hawaii,1985,1054000,219.39999390000003,4.099999905,29.39999962,99.40000153,86.5,4981.100098,1154.099976,3544.3000490000004,282.7000122
Hawaii,1986,1062000,245.1999969,4.8000001910000005,31.0,106.3000031,103.0999985,5426.200195,1338.800049,3759.100098,328.2000122
Hawaii,1987,1083000,263.2999878,4.8000001910000005,36.29999924,98.0,124.1999969,5554.700195,1155.599976,4033.100098,366.0
Hawaii,1988,1093000,257.1000061,4.0,32.5,84.09999847,136.5,5731.899902,1255.800049,4112.200195,364.0
Hawaii,1989,1112000,270.10000610000003,4.8000001910000005,44.59999847,83.19999695,137.6000061,6000.299805,1343.400024,4260.299805,396.60000610000003
Hawaii,1990,1108229,280.89999389999997,4.0,32.5,91.40000153,153.0,5825.799805,1228.199951,4217.100098,380.5
Hawaii,1991,1135000,241.8000031,4.0,33.0,86.90000153,117.90000149999999,5728.600098,1234.400024,4158.100098,336.0
Hawaii,1992,1160000,258.3999939,3.599999905,37.90000153,99.19999695,117.6999969,5853.5,1121.199951,4357.200195,375.10000610000003
Hawaii,1993,1172000,261.2000122,3.799999952,33.59999847,103.5999985,120.09999850000001,6015.799805,1135.699951,4429.399902,450.79998780000005
Hawaii,1994,1179000,262.2000122,4.1999998089999995,30.39999962,103.5999985,123.90000149999999,6418.299805,1189.900024,4687.0,541.4000244
Hawaii,1995,1187000,295.60000610000003,4.6999998089999995,28.29999924,130.8000031,131.8000031,6902.899901999999,1165.300049,5046.899902,690.7000122000001
Hawaii,1996,1184000,280.60000610000003,3.400000095,27.5,135.6000061,114.0,6304.0,1079.5,4620.0,604.5
Hawaii,1997,1187000,277.89999389999997,4.0,31.29999924,118.1999969,124.5,5745.0,1073.400024,4126.700195,544.9000244
Hawaii,1998,1193000,246.89999390000003,2.0,29.5,102.6999969,112.6999969,5086.100098,936.2000122000002,3681.0,468.8999938999999
Hawaii,1999,1185000,235.0,3.700000048,29.89999962,88.09999847,113.3000031,4602.399902,795.0,3414.1999509999996,393.2000122
Hawaii,2000,1211537,243.8000031,2.900000095,28.60000038,92.69999695,119.6999969,4955.100098,880.2999877999998,3570.1999509999996,504.6000061000001
Hawaii,2001,1224398,254.60000609999997,2.599999905,33.40000153,93.30000305,125.3000031,5131.5,911.5999756000001,3669.1999509999996,550.7000122000001
Hawaii,2002,1240663,262.8999939,1.899999976,30.0,97.5,133.5,5801.399902,1025.400024,3977.1999509999996,798.7999877999999
Hawaii,2003,1257608,270.39999389999997,1.7000000480000002,29.20000076,92.90000153,146.5,5237.5,907.2000122000002,3562.899902,767.4000244
Iowa,1960,2757537,23.79999924,0.6000000238000001,3.700000048,10.89999962,8.600000381000001,1100.099976,231.1999969,792.9000244,76.0
Iowa,1961,2779000,23.10000038,1.299999952,2.900000095,10.5,8.5,1057.599976,228.6999969,759.0999756,69.80000305
Iowa,1962,2777000,20.10000038,1.100000024,3.799999952,8.600000381000001,6.6999998089999995,1117.400024,263.7999878,780.2999877999999,73.40000153
Iowa,1963,2780000,22.60000038,1.299999952,3.599999905,9.100000381000001,8.699999809,1156.699951,270.39999389999997,804.7999877999999,81.5
Iowa,1964,2756000,36.5,1.299999952,5.0,11.19999981,19.0,1319.900024,290.39999389999997,933.7000122000002,95.80000305
Iowa,1965,2760000,38.70000076,1.299999952,4.5,12.80000019,20.10000038,1358.900024,304.2999878,950.0,104.6999969
Iowa,1966,2747000,44.20000076,1.600000024,4.8000001910000005,12.80000019,25.0,1599.599976,336.5,1131.199951,131.8999939
Iowa,1967,2753000,58.40000153,1.5,5.599999905,21.0,30.29999924,1822.5999760000002,431.6000061000001,1235.800049,155.1999969
Iowa,1968,2748000,68.5,1.7000000480000002,6.8000001910000005,25.0,35.0,2075.199951,474.1000061000001,1436.5,164.6000061
Iowa,1969,2781000,69.0,1.399999976,6.400000095,22.39999962,38.79999924,2183.5,489.1000061000001,1516.900024,177.5
Iowa,1970,2825041,79.30000305,1.899999976,6.1999998089999995,28.5,42.79999924,2425.800049,507.29998780000005,1743.4000239999998,175.0
Iowa,1971,2852000,98.90000153,1.7999999519999998,8.899999618999999,30.39999962,57.79999924,2526.600098,531.5999756,1841.800049,153.3000031
Iowa,1972,2883000,87.40000153,1.7000000480000002,8.600000381000001,26.70000076,50.29999924,2444.399902,521.5999756,1753.699951,169.1000061
Iowa,1973,2904000,102.3000031,2.200000048,11.30000019,32.90000153,55.90000153,2729.300049,634.0,1904.5999760000002,190.6999969
Iowa,1974,2855000,121.0,1.899999976,10.10000038,48.70000076,60.40000153,3292.600098,791.5,2282.100098,219.10000609999997
Iowa,1975,2870000,140.6999969,2.5,10.30000019,53.5,74.40000153,3768.0,818.5,2719.800049,229.6999969
Iowa,1976,2870000,132.8999939,2.299999952,10.69999981,41.09999847,78.69999695,3918.600098,827.0999756,2884.600098,206.8999939
Iowa,1977,2879000,144.0,2.299999952,10.60000038,41.20000076,89.80000305,3717.5,812.5,2685.100098,219.89999390000003
Iowa,1978,2896000,161.3999939,2.599999905,10.39999962,46.90000153,101.5999985,3818.6999509999996,870.5999756000001,2712.899902,235.10000609999997
Iowa,1979,2903000,181.1999969,2.200000048,11.0,50.20000076,117.6999969,4120.600098,922.0999756000001,2928.800049,269.7000122
Iowa,1980,2907804,200.3999939,2.200000048,14.30000019,54.90000153,129.0,4546.399902,1079.5,3219.100098,247.8000031
Iowa,1981,2897000,204.1999969,2.599999905,13.39999962,53.59999847,134.5,4512.399902,1067.5,3221.699951,223.1999969
Iowa,1982,2905000,172.6999969,2.299999952,12.5,36.20000076,121.8000031,3963.8000490000004,947.7999877999998,2842.300049,173.6999969
Iowa,1983,2905000,181.1000061,2.299999952,12.60000038,41.0,125.1999969,3737.899902,915.5999756000001,2664.399902,157.8999939
Iowa,1984,2910000,198.6999969,2.0,12.89999962,38.29999924,145.5,3600.899902,871.4000243999999,2571.100098,158.3999939
Iowa,1985,2884000,211.6999969,1.899999976,12.60000038,41.20000076,156.1000061,3731.1999509999996,913.5999756000001,2664.199951,153.3999939
Iowa,1986,2851000,235.10000609999997,1.7999999519999998,12.5,42.0,178.8000031,3915.600098,956.0,2801.300049,158.3000031
Iowa,1987,2834000,231.1999969,2.099999905,11.89999962,36.20000076,181.1000061,3909.0,917.7999877999998,2840.100098,151.1000061
Iowa,1988,2834000,256.7999878,1.7000000480000002,15.69999981,39.90000153,199.5,3819.8000490000004,854.2999877999998,2803.399902,162.1999969
Iowa,1989,2840000,266.2999878,1.899999976,16.20000076,39.0,209.1999969,3815.100098,846.9000243999999,2809.899902,158.3000031
Iowa,1990,2776755,299.7000122,1.899999976,18.39999962,39.20000076,240.10000609999997,3801.1999509999996,808.4000244,2822.899902,169.8999939
Iowa,1991,2795000,303.2999878,2.0,20.89999962,45.0,235.39999390000003,3830.6999509999996,832.5,2827.5,170.6999969
Iowa,1992,2812000,278.0,1.600000024,18.79999924,39.59999847,218.0,3679.1999509999996,753.7999877999999,2766.300049,159.1000061
Iowa,1993,2814000,325.5,2.299999952,24.39999962,53.90000153,244.8000031,3521.0,730.7000122000001,2599.399902,190.8000031
Iowa,1994,2829000,315.10000610000003,1.7000000480000002,23.5,46.90000153,243.0,3339.5,667.0999756,2492.300049,180.1000061
Iowa,1995,2842000,354.39999389999997,1.7999999519999998,21.79999924,53.0,277.7999878,3747.5,757.5,2767.199951,222.8000031
Iowa,1996,2852000,272.5,1.899999976,19.70000076,45.09999847,205.8999939,3376.399902,664.5999756,2520.800049,191.1000061
Iowa,1997,2852000,310.0,1.7999999519999998,20.29999924,55.90000153,232.0,3505.8000490000004,771.5,2500.0,234.3000031
Iowa,1998,2862000,311.5,1.899999976,25.39999962,50.90000153,233.3000031,3189.100098,673.7000122000001,2306.600098,208.6999969
Iowa,1999,2869000,280.0,1.5,27.20000076,36.59999847,214.6999969,2944.0,593.0,2172.0,179.0
Iowa,2000,2926324,266.3999939,1.600000024,23.10000038,36.59999847,205.1000061,2967.300049,558.4000244,2225.199951,183.6000061
Iowa,2001,2923179,269.10000610000003,1.7000000480000002,22.20000076,39.5,205.6999969,3032.100098,577.5999756,2266.199951,188.3000031
Iowa,2002,2935840,285.7000122,1.5,27.10000038,39.79999924,217.1999969,3163.600098,635.0,2330.199951,198.3000031
Iowa,2003,2944062,272.39999389999997,1.600000024,25.89999962,38.09999847,206.8000031,2961.100098,596.0,2174.899902,190.1999969
Idaho,1960,667191,38.20000076,2.400000095,7.1999998089999995,13.80000019,14.80000019,1732.800049,301.39999389999997,1331.400024,100.0
Idaho,1961,684000,32.5,2.0,6.400000095,9.399999618999999,14.60000038,1829.800049,322.10000610000003,1394.699951,113.0
Idaho,1962,698000,33.5,3.0,3.599999905,9.0,17.89999962,1895.0,352.10000610000003,1423.900024,118.90000149999999
Idaho,1963,713000,50.79999924,2.5,5.5,12.19999981,30.60000038,1829.5,337.2999878,1394.0,98.19999695
Idaho,1964,692000,77.59999847,4.0,5.900000095,10.30000019,57.40000153,1872.0999760000002,330.2000122,1445.099976,96.80000305
Idaho,1965,692000,71.19999695,2.0,5.5,10.10000038,53.59999847,1911.300049,358.7999878,1450.099976,102.3000031
Idaho,1966,694000,66.40000153,3.0,9.5,7.8000001910000005,46.09999847,1945.0,389.89999389999997,1451.900024,103.1999969
Idaho,1967,699000,68.40000153,4.3000001910000005,8.699999809,10.89999962,44.5,1837.300049,405.89999389999997,1318.599976,112.90000149999999
Idaho,1968,705000,73.5,2.299999952,8.399999618999999,11.80000019,51.09999847,2047.9000239999998,470.6000061000001,1459.099976,118.1999969
Idaho,1969,718000,112.3000031,1.899999976,10.0,16.70000076,83.59999847,2616.0,590.0,1894.5999760000002,131.5
Idaho,1970,713008,123.3000031,4.599999905,12.30000019,20.5,85.80000305,3031.5,673.5999756,2213.699951,144.1999969
Idaho,1971,732000,125.3000031,3.299999952,10.5,22.29999924,89.19999695,3382.1999509999996,741.7999877999999,2473.899902,166.5
Idaho,1972,756000,143.5,3.799999952,15.60000038,20.60000038,103.4000015,3276.899902,754.5999756,2338.399902,183.8999939
Idaho,1973,770000,164.1999969,2.599999905,14.19999981,26.89999962,120.5,3293.600098,848.7999877999998,2237.800049,207.0
Idaho,1974,799000,183.3999939,5.599999905,16.0,37.90000153,123.8000031,3899.1999509999996,1001.7999880000001,2683.5,214.0
Idaho,1975,820000,203.6999969,5.1999998089999995,16.10000038,42.0,140.3999939,3937.399902,1063.0,2651.300049,223.0
Idaho,1976,831000,226.6999969,5.3000001910000005,18.70000076,40.0,162.8000031,4043.8000490000004,1036.699951,2776.899902,230.1999969
Idaho,1977,857000,236.89999390000003,5.5,19.39999962,39.59999847,172.5,3888.0,1050.800049,2599.600098,237.60000609999997
Idaho,1978,878000,236.39999390000003,5.400000095,19.20000076,40.0,171.8999939,3778.399902,1038.400024,2496.199951,243.6999969
Idaho,1979,905000,288.7000122,5.400000095,20.60000038,43.29999924,219.39999390000003,3952.0,1075.0,2605.199951,271.7999878
Idaho,1980,943629,313.39999389999997,3.099999905,22.39999962,46.79999924,241.10000609999997,4468.799805,1238.900024,2993.0,236.89999390000003
Idaho,1981,959000,283.2999878,4.5,20.60000038,37.70000076,220.39999390000003,4247.399902,1173.599976,2859.5,214.3000031
Idaho,1982,965000,259.2000122,2.5,16.60000038,30.29999924,209.8000031,3824.0,1031.900024,2617.199951,174.8999939
Idaho,1983,989000,238.6999969,3.5,18.29999924,27.29999924,189.6000061,3627.100098,930.7999877999998,2525.699951,170.6000061
Idaho,1984,1001000,235.3000031,3.400000095,18.70000076,24.39999962,188.8000031,3436.399902,874.2000122000002,2411.399902,150.6999969
Idaho,1985,1005000,234.8000031,2.200000048,19.10000038,26.79999924,186.8000031,3673.1999509999996,887.2999877999998,2604.0,182.0
Idaho,1986,1003000,222.5,3.200000048,20.0,21.29999924,178.0,3984.399902,1003.5,2799.699951,181.3000031
Idaho,1987,998000,214.1999969,3.099999905,17.5,24.20000076,169.3000031,3942.100098,976.7999877999998,2797.899902,167.3999939
Idaho,1988,999000,234.6999969,3.599999905,17.89999962,20.20000076,193.0,3738.1999509999996,870.0,2692.0,176.3000031
Idaho,1989,1014000,254.60000609999997,2.599999905,23.29999924,15.0,213.8000031,3676.3000490000004,872.0999756000001,2645.5,158.8000031
Idaho,1990,1006749,275.7000122,2.700000048,27.29999924,15.0,230.6999969,3781.399902,813.2000122000001,2802.699951,165.5
Idaho,1991,1039000,290.2999878,1.7999999519999998,28.89999962,20.70000076,238.89999390000003,3905.5,826.0,2901.199951,178.3000031
Idaho,1992,1067000,281.39999389999997,3.5,31.79999924,21.5,224.6999969,3714.6999509999996,743.5999756,2813.800049,157.3999939
Idaho,1993,1099000,281.7999878,2.900000095,35.29999924,16.89999962,226.6999969,3563.3000490000004,668.7999877999999,2711.100098,183.3999939
Idaho,1994,1133000,285.7999878,3.5,27.89999962,18.39999962,235.89999390000003,3791.1999509999996,719.0999756,2877.100098,195.1000061
Idaho,1995,1163000,322.0,4.099999905,28.39999962,24.0,265.5,4079.399902,779.7999877999999,3057.600098,242.0
Idaho,1996,1189000,267.2000122,3.599999905,26.29999924,20.29999924,217.0,3745.3000490000004,709.0999756,2848.800049,187.5
Idaho,1997,1210000,256.7999878,3.200000048,28.89999962,19.60000038,205.0,3668.399902,758.2999877999999,2709.399902,200.6999969
Idaho,1998,1229000,282.2000122,2.900000095,31.39999962,21.5,226.39999390000003,3432.5,693.0999756,2553.699951,185.6999969
Idaho,1999,1252000,244.89999390000003,2.0,33.29999924,17.79999924,191.8000031,2904.399902,610.2999877999999,2142.5,151.6000061
Idaho,2000,1293953,252.5,1.200000048,29.70000076,17.20000076,204.3000031,2933.699951,566.5,2206.0,161.1999969
Idaho,2001,1321006,243.10000609999997,2.299999952,32.20000076,18.5,190.1000061,2890.300049,568.2999877999999,2141.199951,180.8000031
Idaho,2002,1343124,254.60000609999997,2.700000048,37.0,17.89999962,197.0,2913.199951,554.0,2163.600098,195.6000061
Idaho,2003,1366332,242.6999969,1.7999999519999998,37.20000076,17.89999962,185.8000031,2908.699951,570.2000122000001,2147.5,190.8999939
Illinois,1960,10081158,365.10000610000003,4.900000095,17.60000038,208.8000031,133.8000031,1976.800049,577.7000122000001,1045.699951,353.2999878
Illinois,1961,10258000,362.2000122,4.8000001910000005,17.20000076,204.5,135.6999969,2082.300049,586.9000244,1140.599976,354.7999878
Illinois,1962,10146000,383.7000122,5.3000001910000005,18.60000038,201.5,158.3000031,2162.399902,555.7000122000001,1235.0,371.7000122
Illinois,1963,10182000,330.2999878,5.099999905,13.89999962,188.5,122.6999969,2255.0,541.2999877999999,1332.099976,381.60000610000003
Illinois,1964,10489000,351.89999389999997,5.5,15.0,182.3000031,149.1999969,2333.399902,547.4000244,1380.300049,405.7000122
Illinois,1965,10644000,322.7000122,5.1999998089999995,16.0,164.6999969,136.6999969,2223.199951,550.2000122000001,1293.099976,379.89999389999997
Illinois,1966,10722000,364.7999878,6.900000095,16.60000038,184.8999939,156.3999939,2394.399902,560.5,1418.599976,415.2999878
Illinois,1967,10893000,394.2999878,7.3000001910000005,17.89999962,200.8999939,168.3000031,2516.199951,608.5,1486.099976,421.70001219999995
Illinois,1968,10974000,408.0,8.100000381000001,16.39999962,211.5,172.0,2829.800049,683.5999756,1705.199951,441.0
Illinois,1969,11047000,448.5,8.600000381000001,19.10000038,236.6999969,184.0,3020.0,738.7000122000001,1806.800049,474.5
Illinois,1970,11113976,467.8999938999999,9.600000381000001,20.39999962,251.10000609999997,186.8000031,3311.600098,765.4000244,2028.4000239999998,517.7999878
Illinois,1971,11196000,477.29998780000005,9.600000381000001,21.60000038,258.1000061,187.8999939,3408.100098,836.7000122000001,2095.600098,475.79998780000005
Illinois,1972,11251000,508.1000061000001,8.800000191,23.29999924,260.1000061,215.89999390000003,3283.100098,846.0999756000001,1994.0,443.0
Illinois,1973,11236000,555.9000244,10.39999962,24.0,272.7999878,248.6999969,3769.100098,1025.099976,2236.199951,507.70001219999995
Illinois,1974,11131000,627.0999756,11.80000019,27.70000076,313.39999389999997,274.2000122,4557.100098,1264.199951,2761.5,531.4000244
Illinois,1975,11145000,670.2000122000001,10.60000038,25.70000076,325.7999878,308.10000610000003,5033.200195,1409.699951,3030.0,593.5
Illinois,1976,11229000,625.7999877999999,10.30000019,24.60000038,287.10000610000003,303.7000122,4829.5,1258.400024,2991.800049,579.2999877999999
Illinois,1977,11245000,630.5999756,9.899999618999999,26.10000038,280.2999878,314.2999878,4697.100098,1257.0,2828.5,611.7000122000001
Illinois,1978,11243000,676.7000122000001,9.899999618999999,28.0,292.89999389999997,345.89999389999997,4943.100098,1350.699951,2969.899902,622.5
Illinois,1979,11230000,743.9000244,10.69999981,33.0,321.10000610000003,379.2000122,5287.200195,1440.599976,3170.600098,676.0
Illinois,1980,11355062,808.0,10.60000038,34.79999924,367.0,395.60000610000003,5461.100098,1559.599976,3252.5,649.0
Illinois,1981,11455000,792.5,10.5,32.40000153,373.2000122,376.2999878,5323.200195,1511.5,3201.199951,610.5
Illinois,1982,11448000,774.2999877999999,8.800000191,29.89999962,346.7999878,388.7999878,5066.0,1373.800049,3093.199951,599.0
Illinois,1983,11486000,728.0999756,9.699999809,31.5,318.89999389999997,368.0,4813.299805,1292.400024,2952.0,569.0
Illinois,1984,11511000,724.9000244,9.0,31.20000076,303.7999878,380.89999389999997,4579.299805,1173.400024,2820.300049,585.5999756
Illinois,1985,11535000,714.7999877999999,8.0,39.29999924,287.10000610000003,380.2999878,4596.5,1135.800049,2869.800049,590.9000244
Illinois,1986,11533000,808.9000244,8.899999618999999,41.20000076,325.2999878,433.5,4746.0,1179.800049,2937.899902,628.2999877999999
Illinois,1987,11582000,796.2000122000001,8.300000191,38.40000153,314.2999878,435.20001219999995,4620.299805,1123.699951,2957.100098,539.5
Illinois,1988,11544000,810.4000244,8.600000381000001,38.5,312.7000122,450.6000061000001,4810.399902,1128.699951,3076.5,605.2999877999999
Illinois,1989,11658000,845.9000243999999,9.0,35.70000076,335.7000122,465.3999938999999,4793.299805,1076.0,3109.899902,607.4000244
Illinois,1990,11430602,967.4000243999999,10.30000019,39.40000153,394.0,523.5999756,4967.700195,1063.0,3262.0,642.7999877999999
Illinois,1991,11543000,1039.199951,11.30000019,40.0,456.1000061000001,531.7999878,5092.899902,1120.0,3317.5,655.2999877999999
Illinois,1992,11631000,977.2999877999998,11.39999962,37.09999847,412.5,516.4000244,4788.100098,1077.300049,3091.899902,618.7999877999999
Illinois,1993,11697000,959.7000122000002,11.39999962,34.59999847,381.2000122,532.5999756,4658.200195,1015.5,3084.0,558.7000122000001
Illinois,1994,11752000,960.9000243999999,11.69999981,33.29999924,372.60000610000003,543.2999877999999,4664.899902,1005.099976,3096.399902,563.5
Illinois,1995,11830000,996.0999756000001,10.30000019,36.5,330.7999878,618.5,4459.600098,917.5999756000001,3019.0,523.0
Illinois,1996,11847000,890.4000243999999,10.0,38.40000153,279.39999389999997,562.5999756,4429.600098,913.2000122000002,3026.199951,490.20001219999995
Illinois,1997,11896000,861.4000243999999,9.199999809,37.09999847,278.39999389999997,536.7000122,4279.700195,870.5,2943.300049,465.8999938999999
Illinois,1998,12045000,807.7000122000001,8.399999618999999,34.0,248.5,516.9000244,4050.8000490000004,811.9000244,2799.399902,439.5
Illinois,1999,12128000,689.5,7.6999998089999995,35.40000153,217.39999390000003,428.8999938999999,3825.1999509999996,711.7000122000001,2646.300049,467.20001219999995
Illinois,2000,12419293,653.7999877999999,7.1999998089999995,31.60000038,206.5,408.5,3585.399902,659.0999756,2521.600098,404.7000122
Illinois,2001,12482301,636.9000244,7.900000095,31.5,199.1999969,398.2999878,3460.8000490000004,631.5999756,2438.300049,390.7999878
Illinois,2002,12586447,601.9000244,7.599999905,34.70000076,201.1000061,358.39999389999997,3420.1999509999996,647.0,2417.100098,356.0
Illinois,2003,12653544,556.7999877999999,7.099999905,32.90000153,188.1999969,328.60000610000003,3284.399902,618.7000122000001,2335.600098,330.10000610000003
Indiana,1960,4662498,84.59999847,4.400000095,5.099999905,34.5,40.59999847,1469.099976,460.79998780000005,840.7000122000002,167.6000061
Indiana,1961,4711000,85.80000305,4.099999905,5.3000001910000005,38.79999924,37.59999847,1546.800049,470.3999938999999,899.5999756000001,176.8000031
Indiana,1962,4715000,88.90000153,3.5,6.099999905,38.5,40.70000076,1713.9000239999998,470.5,1049.300049,194.1000061
Indiana,1963,4694000,102.6999969,2.799999952,8.100000381000001,47.29999924,44.5,1947.5,538.9000244,1195.699951,213.0
Indiana,1964,4825000,136.0,3.0,10.5,58.09999847,64.5,2047.199951,534.7000122,1287.0,225.60000609999997
Indiana,1965,4885000,137.1000061,3.5,10.60000038,57.40000153,65.59999847,2033.4000239999998,556.4000244,1230.599976,246.5
Indiana,1966,4918000,146.3000031,4.0,10.60000038,62.79999924,68.90000153,2189.800049,627.5,1286.699951,275.5
Indiana,1967,5000000,162.8999939,3.799999952,12.69999981,78.69999695,67.80000305,2429.600098,701.5,1389.300049,338.89999389999997
Indiana,1968,5067000,201.8999939,4.8000001910000005,14.60000038,101.0,81.40000153,2718.399902,743.9000244,1562.5,411.89999389999997
Indiana,1969,5118000,198.1000061,5.0,16.89999962,93.59999847,82.69999695,2891.199951,819.0,1677.800049,394.5
Indiana,1970,5193669,234.60000609999997,4.900000095,19.89999962,110.3000031,99.59999847,3250.300049,925.7999877999998,1874.199951,450.29998780000005
Indiana,1971,5274000,247.10000609999997,5.3000001910000005,19.39999962,126.0,96.30000305,3275.699951,969.0,1903.9000239999998,402.7000122
Indiana,1972,5291000,245.10000609999997,6.099999905,22.5,111.09999850000001,105.40000149999999,3164.600098,948.4000243999999,1850.699951,365.5
Indiana,1973,5316000,257.6000061,7.3000001910000005,23.29999924,108.8000031,118.1999969,3469.100098,1035.800049,2043.300049,389.89999389999997
Indiana,1974,5330000,293.2999878,8.0,23.5,134.3999939,127.3000031,4043.600098,1254.599976,2396.0,393.0
Indiana,1975,5311000,332.7999878,8.5,24.29999924,156.8000031,143.3000031,4578.600098,1376.400024,2813.899902,388.2999878
Indiana,1976,5302000,315.39999389999997,7.099999905,23.20000076,128.8000031,156.3000031,4357.899902,1215.599976,2769.899902,372.39999389999997
Indiana,1977,5330000,310.60000610000003,7.400000095,26.5,123.1999969,153.5,3962.3000490000004,1086.199951,2498.699951,377.39999389999997
Indiana,1978,5374000,323.5,6.1999998089999995,27.0,121.40000149999999,168.8000031,4015.100098,1108.300049,2495.699951,411.10000610000003
Indiana,1979,5400000,338.0,8.300000191,31.10000038,132.6999969,165.8999939,4263.399902,1169.900024,2660.5,433.0
Indiana,1980,5461103,377.7999878,8.899999618999999,33.09999847,141.3999939,194.5,4552.5,1313.300049,2807.100098,432.20001219999995
Indiana,1981,5466000,341.60000610000003,7.099999905,29.60000038,129.0,176.0,4198.200195,1168.800049,2690.0,339.2999878
Indiana,1982,5471000,300.60000610000003,6.5,27.79999924,109.0,157.1999969,4128.899902,1088.800049,2713.5,326.60000610000003
Indiana,1983,5479000,283.7999878,5.1999998089999995,27.5,99.90000153,151.1000061,3846.0,988.2999877999998,2535.699951,322.10000610000003
Indiana,1984,5498000,305.2000122,5.5,25.0,98.90000153,175.8999939,3624.1999509999996,928.0,2345.199951,351.0
Indiana,1985,5499000,309.39999389999997,5.8000001910000005,24.0,92.09999847,187.5,3604.6999509999996,914.5999756000001,2361.5,328.5
Indiana,1986,5504000,307.7000122,6.0,25.89999962,90.0,185.8999939,3547.100098,886.7000122000002,2332.899902,327.5
Indiana,1987,5531000,328.5,5.599999905,29.10000038,88.59999847,205.1999969,3791.3000490000004,946.7000122000002,2490.0,354.5
Indiana,1988,5575000,380.0,6.400000095,31.0,89.0,253.5,3770.0,935.2000122000002,2481.300049,353.5
Indiana,1989,5593000,406.5,6.3000001910000005,32.29999924,101.4000015,266.5,4033.5,969.0999756000001,2673.199951,391.10000610000003
Indiana,1990,5544159,473.8999938999999,6.1999998089999995,37.90000153,101.3000031,328.39999389999997,4209.399902,943.2999877999998,2827.100098,439.0
Indiana,1991,5610000,505.29998780000005,7.5,41.29999924,116.0,340.5,4312.5,977.0999756000001,2870.600098,464.79998780000005
Indiana,1992,5662000,508.5,8.199999809,42.40000153,122.1999969,335.7000122,4178.5,952.0999756000001,2776.100098,450.29998780000005
Indiana,1993,5713000,489.1000061000001,7.5,39.09999847,119.8000031,322.60000610000003,3976.0,852.0,2695.899902,428.1000061000001
Indiana,1994,5752000,525.0999756,7.900000095,35.59999847,130.1999969,351.5,4067.6999509999996,850.5,2782.399902,434.79998780000005
Indiana,1995,5803000,524.7000122,8.0,33.29999924,135.1999969,348.2999878,4106.799805,821.5999756,2819.5,465.70001219999995
Indiana,1996,5841000,537.0,7.1999998089999995,34.09999847,124.09999850000001,371.60000610000003,3961.1999509999996,783.7999877999999,2752.600098,424.8999938999999
Indiana,1997,5864000,514.5999756,7.3000001910000005,32.90000153,132.3999939,342.10000610000003,3951.600098,821.7000122000001,2701.899902,428.0
Indiana,1998,5899000,431.0,7.6999998089999995,33.09999847,111.1999969,279.0,3738.399902,789.2000122000001,2590.100098,359.2000122
Indiana,1999,5943000,374.60000610000003,6.599999905,27.0,109.3000031,231.6999969,3391.3000490000004,714.5,2335.399902,341.39999389999997
Indiana,2000,6080485,349.10000610000003,5.8000001910000005,28.89999962,103.3000031,211.10000609999997,3402.8000490000004,676.0999756,2379.899902,346.7999878
Indiana,2001,6114745,371.7999878,6.8000001910000005,28.10000038,117.3000031,219.6999969,3459.600098,699.2999877999999,2408.800049,351.60000610000003
Indiana,2002,6156913,357.2999878,5.900000095,29.89999962,107.40000149999999,214.10000609999997,3394.0,692.0,2372.5,329.5
Indiana,2003,6195643,352.7999878,5.5,27.79999924,103.3000031,216.1999969,3357.6999509999996,671.0999756,2351.399902,335.2000122
Kansas,1960,2178611,58.40000153,2.900000095,5.0,18.79999924,31.60000038,1336.599976,353.7000122,895.7999877999998,87.19999695
Kansas,1961,2194000,58.40000153,1.899999976,5.400000095,21.0,30.20000076,1363.599976,331.60000610000003,946.4000243999999,85.69999695
Kansas,1962,2219000,66.59999847,2.799999952,6.599999905,21.60000038,35.5,1501.300049,339.39999389999997,1059.699951,102.3000031
Kansas,1963,2225000,82.30000305,2.599999905,6.6999998089999995,29.10000038,44.0,1559.699951,370.10000610000003,1081.699951,108.0
Kansas,1964,2225000,115.59999850000001,3.400000095,11.10000038,28.0,73.19999695,1858.199951,432.6000061000001,1286.0,139.6000061
Kansas,1965,2234000,107.09999850000001,2.700000048,9.100000381000001,24.0,71.19999695,1883.199951,467.5,1293.0,122.6999969
Kansas,1966,2250000,111.90000149999999,3.5,8.899999618999999,29.60000038,69.90000153,1990.199951,476.1000061000001,1366.300049,147.8000031
Kansas,1967,2275000,142.8000031,4.0,10.69999981,42.20000076,86.0,2331.699951,598.2000122000001,1548.599976,184.8999939
Kansas,1968,2303000,150.3999939,3.700000048,13.19999981,47.5,85.80000305,2573.300049,615.5999756,1752.199951,205.5
Kansas,1969,2321000,166.8999939,3.5,15.10000038,54.79999924,93.5,2971.199951,693.2999877999999,2049.899902,228.0
Kansas,1970,2249071,202.8000031,4.8000001910000005,14.5,75.09999847,108.5,3440.8000490000004,881.7000122000002,2302.5,256.6000061
Kansas,1971,2258000,214.5,5.099999905,15.89999962,65.69999695,127.8000031,3280.699951,888.5999756000001,2148.399902,243.8000031
Kansas,1972,2258000,209.8000031,4.0,17.79999924,68.90000153,119.09999850000001,3195.0,906.5999756000001,2056.399902,232.0
Kansas,1973,2279000,217.5,6.0,18.0,78.09999847,115.3000031,3296.300049,1030.5,2055.300049,210.5
