PWSID,ZIP,District in ZIP,ZIP in District
2010008,93636,1.0,0.0023436680659183447
1010029,93648,0.0348316987204961,0.009796379419650328
1010007,93650,0.004869570013828621,1.0
1010026,93650,0.3856395408188801,0.949740833363469
1010027,93654,1.0,0.041514927962524435
5410002,93654,0.0012603739706163644,5.743054823332643e-05
1010029,93657,0.965170064290365,0.022000118119594243
1010019,93662,4.315592764686844e-05,1.7595281181430888e-06
1010024,93662,0.997163200402704,0.07109700112578295
1010007,93701,0.010350180082435316,1.0
1010007,93702,0.035436369088932176,1.0
1010007,93703,0.034053051855735685,1.0
1010007,93704,0.03896857002702074,1.0
1010026,93704,0.2979707897318337,0.0917008561673716
1010007,93705,0.036737509288753266,1.0
1010007,93706,0.1182781929500486,0.1074335671784166
1010003,93710,0.0005385201672607773,0.002262145387866436
1010007,93710,0.04672066964503534,0.9984356183867759
1010026,93710,0.0744863322443504,0.01908981697631568
1010007,93711,0.07670361050891987,0.9886085711721228
1010026,93711,0.207740923498578,0.03211033157772606
1010003,93720,0.00020258851730107664,0.0005981468554433466
1010007,93720,0.0656060728221723,0.9854384529815049
1010026,93720,0.0973415606370994,0.017534683690327398
1010007,93721,0.014454855508002872,1.0
1010007,93722,0.14372022154234854,0.9886101158035095
1010007,93725,0.06824012182122716,0.1400869503270784
1010003,93726,0.0007152594127623384,0.003050316730586459
1010007,93726,0.04593688673372178,0.9966332653828279
1010001,93727,1.0,0.11903404467915164
1010003,93727,0.03184077984818372,0.040800176602030586
1010007,93727,0.14705833956297693,0.9586508689948966
1010007,93728,0.02105314096070003,1.0
1010007,93730,0.02443949900632851,0.3983063384191781
1010003,93737,0.010707757606031263,0.024891063941760317
1010007,93737,0.006770155294240972,0.08006376796447626
1010007,93741,0.0006721570644513897,1.0
1510022,93206,0.05603177372769071,0.05624446913747503
1610004,93212,1.0,0.0419163541050392
1510022,93224,0.3697745147573597,0.6421569998591137
1610003,93230,1.0400648436894209,0.042599184383972165
1610005,93245,1.0,0.05627894465641177
1510022,93251,0.6424121301776274,0.301906424346056
1510019,93263,0.8405401449002106,0.2714302278228737
1510022,93268,0.23237461539098306,0.2735318462025616
5410015,93274,1.0,0.08930495624378533
5410016,93274,0.0063479839091711105,0.0005489757198011969
1510022,93276,0.06355554183147827,0.12717465754888627
5410016,93277,0.4940073634336637,0.23159139171672394
1510021,93280,1.0,0.04234155553394788
4010001,93420,0.9946912356337934,0.02230117939280125
4010004,93420,0.012895888770591564,0.00011730528869648911
4010008,93420,0.0002657818387769808,3.6093310223294268e-06
4010026,93420,0.23176212957682546,0.005034742231887946
4010002,93432,0.00010676889057383234,4.563992591285973e-05
4210001,93001,0.0014303331814069598,0.0002289692785324225
5610007,93001,0.00031770883100426143,0.00010280647230326466
5610017,93001,0.5388698047973194,0.16448780688905085
5610024,93001,0.5926010249596768,0.9355261406729459
4210001,93013,0.9876121629644948,0.658820850845906
4210007,93013,0.12422401615215772,0.09218177066464472
5610024,93013,0.0010968775389343537,0.007215934393054305
5610024,93022,0.025091910227134844,1.0
4210007,93067,0.022189744807104568,0.9583700462400576
4210004,93101,1.443969896488349e-05,0.00015235824359508132
4210010,93101,0.17904756193873306,0.9765538408308799
4210007,93103,0.00608019100520932,0.02158464103940925
4210010,93103,0.2299774506425929,0.979079726910942
4210004,93105,0.10265705725226344,0.012923975910278652
4210007,93105,0.0025353511118438865,0.00013758155347700862
4210010,93105,0.2658485179597429,0.017300614749235967
4210004,93106,0.0240625135916888,0.9966327337571714
4210001,93108,0.006689040418478949,0.002102172299120537
4210007,93108,0.8412858553560794,0.29410787299800606
4210010,93108,0.06512553047929394,0.027303576035827604
4210004,93109,0.017709906407054058,0.18657259334927048
4210010,93109,0.16989720899592764,0.9252046127568984
4210004,93110,0.10389662579468817,0.528487780158372
4210010,93110,0.03252272514981763,0.08551462548489183
4210004,93111,0.18211580588193607,0.7314103311867794
4210004,93117,0.7136886549434949,0.17066118449749504
4210006,93436,6.029685882111428,0.02432559862027269
4010026,93444,0.7682374947817888,0.05225115930743685
4210011,93444,0.0007466286561045893,0.00017529241881223884
4210011,93454,0.30991002624545033,0.017579382910723206
4210016,93454,0.004491895075100644,0.000131392273553919
4210011,93455,0.36877895008856654,0.04397504383159321
4210016,93455,0.9955081089028353,0.06121490567368103
4210011,93458,0.3205643620864516,0.20892692034202398
4910004,95421,0.0782641894533554,0.0056307721232120534
4910004,95450,0.021022706320147758,0.025809058060101125
2310003,95482,1.0,0.016761827203444043
1110003,95988,1.0,0.004947487137032339
5210004,96080,1.0,0.006574042581547282
3810011,94121,0.047431873744453054,0.9891587024475391
3810011,94132,0.08670561826949066,0.7666256995175935
4110013,94132,0.0016323665777729507,0.002195936202787659
2110002,94901,0.0800764133495067,1.0046156395717507
2110002,94903,0.10607588694076177,0.7401768009890592
2110003,94903,0.0017139346647683216,0.016518734703425453
2110002,94904,0.03174046177644009,1.0
2110002,94924,0.00013318227200792893,0.0021999534943994213
2110002,94925,0.02266247949480974,1.0
2110003,94929,0.011487852566261112,0.4931279509471708
2110002,94930,0.1904555798721093,0.9891714024214541
2110002,94933,0.007149808656208248,1.0
2110003,94937,0.008876146090576242,0.021015417246124303
2110002,94938,0.011102374585840805,0.9971590379272962
2110002,94939,0.01438765941141652,1.0
2110003,94940,0.033121594306891634,0.5764270404428852
2110002,94941,0.11340682319954905,0.6323015092296632
2110003,94945,0.06587651709951889,0.4973567326177423
2110002,94946,0.020384071957583082,0.04841656718364176
2110003,94946,0.07387162094682492,0.2423507663507805
2110003,94947,0.02181994095510888,0.21920097448512316
2110002,94949,0.0006146469894390643,0.005959045268685593
2110003,94949,0.03672810427881334,0.4918278950782529
4910006,94951,0.006559527747992446,0.0050275195770415676
4910014,94951,0.0005564706468274857,0.00024054678671811642
2110003,94952,0.1618257597190637,0.15294362200764322
4910006,94952,0.423578758886384,0.0242810021620354
2110003,94954,0.00040664805799551536,0.00118132591631145
4910006,94954,0.6432270552940667,0.11333500033627293
2110003,94956,0.02384840941959484,0.13487317093017614
2110002,94960,0.0453494362466688,0.9703003046673384
2110002,94963,0.03698984710771205,0.9984965205096628
2110002,94964,0.0032536408449531035,1.0
2110002,94965,0.06155578740335418,0.8066472637608314
2110002,94970,0.0002018415666328164,0.005409892458252549
2110003,94971,0.02153174790483789,0.3962538493334947
2110002,94973,0.023493098765252195,1.0
4910014,94928,0.8971289803940762,0.882347624823547
4910014,94931,0.009369062312280407,0.010581518211071287
4910009,95401,0.12424156788953687,0.2495840255582364
4910009,95403,0.17088471453674847,0.3640782639939568
4910017,95403,0.1059007301510768,0.035452577506044844
4910009,95404,0.2222937555795632,0.12453344308965995
4910014,95404,0.07487710335261516,0.006526277374901488
4910009,95405,0.10884261193922733,0.9432530336093822
4910009,95407,0.17014688544857154,0.3550465667493078
4910014,95407,0.018069649599765245,0.005866361272313139
4910009,95409,0.2032574660150042,0.24095390591576915
4910004,95436,0.04757127875904598,0.04574340591329745
4910009,95439,0.00033158677177382283,0.006305930880718806
4910013,95442,0.1619246597287199,0.0952627963678345
4910004,95446,0.5010670185685637,0.4050194551061709
4910018,95446,1.0,0.0353268212626766
4910005,95448,1.0,0.019212816177843758
4910017,95448,0.0013930496886875793,5.3415318484055015e-05
4910009,95452,1.802628752412384e-06,5.9617268800113995e-06
4910004,95462,0.1938598652290138,0.8294439945545722
4910004,95465,0.0660914573141156,0.0290218079507159
4910004,95472,0.09212377083396196,0.026348076281003958
4910017,95492,0.8927048676507228,0.28386624831328006
2810003,94558,0.6781239319843996,0.1565789639240873
2810005,94558,0.3324396828178809,0.02220086209624097
2810003,94574,0.008174547232256302,0.007826304910284012
2810003,94599,0.002017827099218392,0.04507727627916768
4810008,95687,0.5014366966418116,0.3304974591292438
4810008,95688,0.4473516447393669,0.14442962844447646
5710006,95695,0.4978765979625955,0.036386254382167166
4110009,94005,0.005423951074504634,0.011409478683142226
4110013,94005,0.0011299909636744553,0.0015531468446202859
3810011,94014,0.00030527281230483216,0.002394273165837353
4110009,94014,0.1918842850295734,0.3504316781625906
4110013,94014,0.3292176703376935,0.3928570922193869
3810011,94102,0.014750491277995022,1.0
3810011,94103,0.028772755817668645,1.0
3810011,94104,0.0016722302698672913,1.0
3810011,94105,0.00880775642744862,0.9688328633462242
3810011,94107,0.040563681319864715,0.9755021375938656
3810011,94108,0.006299981334000627,1.0
3810011,94109,0.022163437016869826,0.9980272313315021
3810011,94110,0.05173954246976211,1.0
3810011,94111,0.008233280664605446,0.9470490155120596
3810011,94112,0.07254262576336712,0.9994653335449863
3810011,94114,0.03101497023947342,1.0
3810011,94115,0.02379178717786457,1.0
3810011,94116,0.05705273424170713,0.9999657270064664
3810011,94117,0.026822151112172992,1.0
3810011,94118,0.04122911814429128,1.0
3810011,94122,0.08417235577190303,0.9969757797566386
3810011,94123,0.024392070102030188,0.9836667260997696
3810011,94124,0.1009890438133844,0.9596520178224706
3810011,94127,0.03628139721667937,1.0
3810011,94129,0.05009044089378457,0.9948584487081884
3810011,94131,0.04756195045926465,1.0
3810011,94133,0.01463175011482506,0.9270682542134115
3810011,94134,0.055300654247408924,0.9952215471719776
3810011,94158,0.010319264377210143,0.9696443348375458
2110002,94920,0.03640481914458004,0.8190896778240881
2810003,94503,0.0002628428547312625,0.0009150660311390957
2810005,94503,0.6390954764713523,0.6435090195802409
4810003,94503,0.01922531078129409,0.00913163898622735
4810007,94503,0.0006376570867378076,0.000707624585373081
2810003,94559,0.30571447192365764,0.7728872186814743
2810005,94559,0.0048631461640786635,0.0035559044824948092
2810005,94589,0.002309584449348732,0.011232676074097456
4810007,94589,0.16726527355568355,0.8965654548804199
4810007,94590,0.18221900121725568,0.8945419652690758
2810005,94591,0.020406025471358943,0.03211096586110646
4810001,94591,0.008352446779417027,0.006001161091289179
4810007,94591,0.436596491852992,0.7571850212007167
2810005,94592,0.00014848405350400735,0.00022011886199183774
4810007,94592,0.2002105254147176,0.327108008642534
2810003,95476,0.004688938168237347,0.0045604110154311315
4910012,95476,0.8062668443135373,0.02423361576544909
4910013,95476,0.3998623785348151,0.05950761522245851
4810001,94510,0.9802381042354158,0.4016331751080103
4810007,94510,0.00516101697028474,0.005104268242746901
4810003,94533,0.13256857382966242,0.09116834702993262
4810008,94533,0.0503106507179694,0.06999623805987831
4810005,94533,0.034158670380954874,0.006541530357883336
2810003,94534,0.001017426607194633,0.0013769795231039102
2810005,94534,0.0007376113342729594,0.000288725145588284
4810003,94534,0.6371791271223868,0.11765355054801213
4810007,94534,0.003279761053012656,0.001414901020119957
4810008,94534,0.00012662131070946572,4.730004680323293e-05
4810005,94534,0.001113714652732456,5.726540518257276e-05
4810005,94585,0.9647270545158658,0.038537192071127366
1210004,95501,0.4676611094205188,0.7033757040994117
1210009,95501,0.07050241985416582,0.15245025837809265
1210004,95503,0.42664561245062144,0.03813176091381846
1210009,95503,0.9258611369978184,0.11896890558059865
1210016,95519,0.9849792924739008,0.3216307954991208
1210016,95521,0.013773776917840874,0.00468015123959996
1210001,95521,0.7233908056616155,0.1371915875896481
1210013,95521,0.6027030447709367,0.006793370881113882
1210001,95524,0.1208940871169612,0.10624415672143446
1210013,95525,0.3773945301846274,0.0013204470535718587
1210006,95540,1.0,0.11960420427515984
1210009,95549,0.008910298783734803,0.0006766216691479488
1210001,95549,0.00020148736674658265,1.1883097683923946e-05
1210013,95550,0.019901058994174815,6.874194839780412e-05
1210009,95551,0.0008998605269684756,0.0004433420772244345
1210016,95570,0.00028942749834634664,4.154909430460572e-05
4710011,96064,0.007072425944390836,0.00011401493944954968
4710011,96097,0.992926948970509,0.043665993169409535
4510005,96001,0.3297513481159118,0.19536613719167656
4510001,96002,0.00017411369896997128,3.519893631580034e-05
4510005,96002,0.2731162973879075,0.5672305360306678
4510014,96002,0.013944326341192055,0.02425827399045304
4510005,96003,0.3818725733172307,0.19564136925550088
4510006,96003,0.13758942281903133,0.01210628433807593
4510014,96003,0.6885128162905633,0.295464036955608
4510001,96007,0.9998258795658078,0.05019527495521815
4510005,96007,0.015545246317903934,0.008017730611162337
4510014,96008,0.08682959784938278,0.06812033114986456
4510005,96019,0.007885000503905065,0.041546731458255
4510006,96019,0.8624124907953654,0.7804296678613558
4510014,96019,0.0004297822657328915,0.0018968544211133442
4510014,96069,0.02072340145718869,0.007089304530843696
4510014,96073,0.18956038390100344,0.3681054567759976
1810001,96130,1.0,0.006806957644048946
4810004,94571,0.9986314197838738,0.04101266369295936
3910001,95202,0.01828344721093049,1.0
3910012,95203,0.030656782308544794,0.4752307959033377
3910001,95203,0.12268082029311132,0.9805425702086946
3910012,95204,0.02337005597259436,0.4713240662491721
3910001,95204,0.09559893525020004,0.9940876870630464
3910012,95205,0.000526196660203376,0.006286067591861127
3910001,95205,0.16107432757905318,0.9921310972490563
3910012,95206,0.12455656060057202,0.07537818368195169
3910001,95206,0.18702192571727166,0.05835571055620771
3910012,95207,0.01848576708843399,0.26334249788954234
3910001,95207,0.04552395284549527,0.33437608971568944
3910012,95209,0.07492857523801795,0.9726427209220482
3910012,95210,0.06324244963200139,0.9747361822718702
3910001,95210,0.0033013168277257034,0.0262347775173095
3910012,95211,0.0015180358158809384,0.8397682549634886
3910001,95211,0.0035059909347497,1.0
3910012,95212,0.051151993899817214,0.25309340552737875
3910001,95212,0.0001162802333238972,0.0002966442489058992
3910012,95219,0.08529579880003545,0.13720004503617095
3910001,95219,0.0007911592886953435,0.0006561487723017463
3910012,95231,0.06837029172095453,0.7226926819356914
3910015,95231,0.0045443917681670795,0.0031091950983570785
3910001,95231,0.0047959197698887145,0.0261378528942062
3910004,95242,0.3584975748170561,0.029213136336263632
3910012,95242,0.05126077458587094,0.041707168477720886
3910004,95258,0.0011829028639549538,0.006387091935414943
3910011,95304,0.1734685563608534,0.03115767722422318
3910005,95330,0.011994794539380977,0.007577648623635036
3910012,95330,1.923096482142437e-05,8.76104633386283e-05
3910015,95330,0.9946606341829506,0.29330253709864385
3910005,95337,0.5496667313954893,0.17629314562160422
3910015,95337,0.0006792992032656112,0.00010169423176470414
3910011,95376,0.3575774093198465,0.9470432038717141
3410011,95632,0.9840522226271846,0.04922224524018103
4810004,95641,0.001369343282085047,0.00020413909735146293
3410020,95605,7.665371578432535e-05,0.0018245977049935985
5710003,95605,0.3646408045397168,0.9498163266919728
3410020,95612,0.0004689505079508413,0.0008136585531305549
3410029,95612,0.002168204523093792,0.000459245275594385
5710001,95616,0.5134759822862074,0.1670175039881967
5710001,95618,0.4865236221699386,0.12449097731134905
4810002,95620,1.0,0.007429849623428877
4810008,95620,0.0007481156124803202,9.544450087359664e-05
3410020,95691,0.0006910080838590545,0.0015696027359205578
5710003,95691,0.62701729843341,0.1558571009476397
3410020,95831,0.0753682851991157,0.9853332735845434
5710006,95776,0.5021243735098491,0.05008336822458346
3410020,95834,0.06797385359818507,0.6127754032020323
3410029,95834,0.14539947748571874,0.1600116288470992
3410018,95835,0.00014579708970619408,0.00026030692662417
3410020,95835,0.06333439717870416,0.6280984047122572
3410029,95835,0.0010879157440316207,0.0013170812847473614
3410018,95836,7.190141627684073e-05,7.969272057501855e-05
3410020,95836,3.6478220297125565e-05,0.00022457738959869386
3110008,95610,0.00039102798872902905,0.0017644838529456558
3410006,95610,0.5988515344999246,0.99766666964837
3410009,95610,0.00045781791006425644,0.0005818361454884689
3410013,95610,0.0018189791265671345,0.0016346414883932625
3410016,95610,7.971639467992537e-05,5.198503781208756e-05
3410021,95610,0.13824235243446098,0.9140549120606682
3110008,95621,8.298329975570881e-05,0.0004403955372101408
3410001,95621,0.0776999421597497,0.13034468881734398
3410006,95621,0.1220504488113474,0.2391376969363844
3410013,95621,0.6238851901954985,0.6593892208737544
3410021,95621,0.035475769797893394,0.2758705650330783
3410018,95626,0.38243013061241576,0.4171893246131013
3410031,95626,0.3116116632594112,0.11328709403095928
3410001,95628,0.005401820186034805,0.004508929554561254
3410004,95628,0.038283661002307234,0.025540449502505055
3410006,95628,0.0801340279284257,0.07812433206153999
3410009,95628,0.8980842256230126,0.6679255163140462
3410013,95628,0.033891196316509435,0.017823161761100017
3410015,95628,0.0018124028847597952,0.0016349513851052694
3410016,95628,0.017194572275399295,0.006561832496882456
3410021,95628,0.1767162018589798,0.6837708583565834
3110004,95648,0.9941062624310759,0.1386860807356068
3110025,95648,0.05026388621867711,0.022873129421800142
3410001,95652,0.008741493408095274,0.023817798424732882
3410018,95652,0.0017796315224812434,0.007708980027566464
3410020,95652,0.001398781714955366,0.03365642295498937
3410001,95660,0.3370322263556493,0.5857913320065402
3410018,95660,0.02229241553320676,0.061599826842191216
3410020,95660,0.0010420883156292164,0.015994772507101563
3410031,95660,0.0055338554481996465,0.005096075099434764
3110008,95661,0.2120438011569696,0.8387106752495452
3110025,95661,0.02001740160595746,0.14436964430757734
3410006,95661,0.022594807768172284,0.03299527049961646
3410013,95661,0.0006539489265714423,0.000515128263453486
3410021,95661,0.01604023870745109,0.09296484383496877
3110008,95662,9.646058295518366e-06,3.093889926323388e-05
3410006,95662,0.16292498360860902,0.1929297113590896
3410009,95662,0.09907422325054567,0.08949808175269472
3410016,95662,0.9696436248542528,0.4494568397432839
3410021,95662,0.1562152306763349,0.7341751451128312
3410018,95673,0.5884976381380131,0.750808694037825
3410020,95673,0.00458359235032982,0.032481923124881226
3410031,95673,0.0006116736108352582,0.00026006982192887797
3110008,95677,0.001877084384800524,0.0076805086296998434
3110025,95677,0.13403302578971832,0.9999990803010762
3110008,95678,0.3381456114694553,0.9897345158706562
3110025,95678,0.016139585931264508,0.08613684158201662
3410013,95678,0.0005832760875497268,0.0003399962214115572
3410021,95678,3.674105539462646e-05,0.0001575752174384555
3110008,95747,0.4387120464706141,0.3373383505403725
3110025,95747,0.001276791693754998,0.0017901433112062677
3410031,95747,0.017465451910663468,0.0022491732851108804
3110004,95765,0.004691073921139396,0.008020458924454922
3110008,95765,0.008470094675907106,0.02590616166058409
3110025,95765,0.1782695271282208,0.9941994376462209
3410001,95838,0.0005721221306126048,0.0007096610831448609
3410018,95838,0.004433067488449039,0.008742133518426318
3410020,95838,0.08981201740062501,0.9837816633522388
3410029,95838,0.12049921599563447,0.16113050220329758
3410001,95841,0.3160063766990526,0.8344804867744559
3410013,95841,0.0875248379854893,0.1456183741508803
3410020,95841,0.0012927098307881856,0.030145564455635206
3410001,95842,0.2149723737252897,0.6120084880333111
3410013,95842,0.18708381324214576,0.3355641291035741
3110008,95843,0.00010014467850618835,0.0005146547177433278
3410001,95843,0.22210001997284512,0.3607921784872112
3410013,95843,0.06427353575751521,0.06578172091542017
3410018,95843,0.0003487751848620844,0.0009007513956962065
3410031,95843,0.6647807425030552,0.5721678399947288
3410001,95608,0.4576320527337489,0.3865746240237082
3410004,95608,0.9451860450292184,0.6381399822350912
3410006,95608,0.013444285717519266,0.013264493101280458
3410009,95608,0.0023835477945233787,0.0017939833653989735
3410013,95608,0.00028668199193381926,0.00015257446065513022
3410015,95608,0.00017369132660876622,0.00015856663553948414
3410021,95608,0.0038997109069626133,0.015270392939879937
3410029,95608,0.19052659410075606,0.17350172942557746
3410008,95624,0.9908938099866371,0.2587778570942279
3410020,95624,0.0005004877647771582,0.0009951375630257561
3410029,95624,1.061232200957152,0.2575902032553876
3410015,95655,0.03996079169601092,0.06190473267670784
3410029,95655,0.2007841657809416,0.31026569095137074
3410004,95670,0.014074050026288419,0.009602348998431659
3410014,95670,0.0009010573974334721,0.0020735598890222594
3410015,95670,0.9014439893984459,0.8316338682056796
3410029,95670,0.33398920311313524,0.3073550638526681
3410014,95742,0.4146670065450896,0.2903530330100441
3410015,95742,0.05650954294603376,0.015862731513814426
3410029,95742,1.9666874583978595,0.5506885568612501
3410008,95757,0.003639821191615233,0.0006570759742233918
3410029,95757,1.2445021691854947,0.2088094368345656
3410008,95758,0.0054663579208722715,0.00515137589873516
3410020,95758,0.011305735296500474,0.08111733015548445
3410029,95758,0.3844524224331494,0.3367337947704764
3410020,95811,0.02236267444448451,0.9998111711502564
5710003,95811,3.859523163700556e-05,0.00018882884974347983
3410029,95811,0.06888718922116678,0.3759776040995424
3410020,95814,0.01616560785931389,0.9796226966671946
5710003,95814,0.003132722303083551,0.020774431613300958
3410029,95814,0.011101564974427491,0.08212592456941156
3410001,95815,0.01969502115303048,0.029342109671645317
3410020,95815,0.0686171158154445,0.9027538994697096
3410029,95815,0.6194312798285198,0.9948539160913596
3410020,95816,0.028427835677391995,1.0
3410029,95816,0.23287052842551065,1.0
3410020,95817,0.024483103783519956,1.0
3410029,95817,0.2005567142101886,1.0
3410020,95818,0.040567133686592975,0.9896370783600172
5710003,95818,0.001116657533700438,0.0029810007673907986
3410029,95818,0.1010501220777749,0.30093156623260664
3410020,95819,0.037811937345188486,0.9986745851429392
3410029,95819,0.3101527698441561,1.0
3410020,95820,0.051680725214403256,0.9795871308116196
3410023,95820,0.0414064432501644,0.02235866574434289
3410029,95820,0.3228767960011029,0.7471031618078641
3410001,95821,0.3262236453363252,0.5147396825852829
3410020,95821,0.010105896744573215,0.14081505847253212
3410029,95821,0.14859334553649187,0.2527568136380225
3410020,95822,0.0878796266929893,0.9961201514337958
3410023,95822,0.00047463986438946014,0.00015326790411691483
3410029,95822,0.33984584867935674,0.4702564483851561
3410020,95823,0.06887025502240088,0.6071544876383465
3410023,95823,0.50914147097772,0.1278702387320242
3410029,95823,0.8614194135789894,0.9270676807361176
3410020,95824,0.023716366694023168,0.5909682738673091
3410023,95824,0.4489755092859443,0.31871473785337784
3410029,95824,0.1503375510448572,0.4573121594278292
3410001,95825,0.11370317490311654,0.28216976496565443
3410020,95825,0.00888507353963052,0.1947156867966397
3410029,95825,0.35061964666386797,0.9380055965718224
3410001,95826,5.379636078022547e-06,5.696667580675568e-06
3410020,95826,0.05429181258387816,0.5076967118529816
3410029,95826,0.3991550500355189,0.45565999957869896
3410001,95827,0.00047182009632194317,0.0006297458071627308
3410004,95827,0.0024571606278885843,0.002621224057979252
3410015,95827,8.230636524396435e-05,0.00011872414342670359
3410020,95827,2.327477055122786e-07,2.7433188474307687e-06
3410029,95827,0.5923608257565036,0.8523274520060397
3410020,95828,0.037085752629886434,0.28231512992580976
3410023,95828,1.4876471819068217e-06,3.226194044934082e-07
3410029,95828,0.274852009896225,0.2554202004390763
3410020,95829,0.00042941216694356086,0.002131661448244809
3410029,95829,1.0268456171747289,0.6222692018811544
3410029,95830,1.1001451616979547,0.9975041273678876
3410020,95832,0.034792847581425736,0.4120529866754672
3410029,95832,0.4930873921262706,0.7128797160197871
3410020,95833,0.06343925505984994,0.6963915930123373
5710003,95833,0.004055099667766893,0.004871216478765071
3410029,95833,0.10982527523690984,0.14717261718653735
3410001,95864,0.2298444295021011,0.3751358418873775
3410020,95864,0.002526678909436768,0.0364172092914988
3410029,95864,0.34722981133888964,0.6109460748120915
2910004,95603,0.8690917267740778,0.2847405795285929
2910004,95614,0.0009825181191876597,0.00041723774530949537
3410014,95630,0.5837403702394162,0.5790584479277716
3410015,95630,1.806515836347417e-05,7.1841226683145466e-06
3410016,95630,0.013082857496442623,0.0022009908717163947
3410021,95630,0.061033722761415936,0.10410844194027913
3110004,95650,0.0012011492661272885,0.000939385563653898
3110025,95650,0.3720919013108821,0.9492193378142634
3410021,95650,0.004559918515976568,0.009347880990702485
3110025,95658,0.0500447695942064,0.12838716795654498
2910004,95658,0.008388009903820614,0.004358822708395617
3110025,95663,0.08088450857420851,0.6304162464621677
3410029,95683,0.3777914967407922,0.04625779552397812
3110008,95746,0.0001682630643667087,0.0002475930124467203
3110025,95746,0.09697881917636283,0.2602004695200536
3410014,95746,0.0006915390529666585,0.0008671100389333595
3410021,95746,0.24346142870331194,0.524929624959266
3910012,95215,0.10260081082994582,0.11563093863464552
3910001,95215,0.3573380800107577,0.20764158425646426
3410011,95220,0.0016239773079454204,0.00011864440127968218
3910004,95220,0.002874294102217213,0.0003834423623474877
3910004,95240,0.6374454679487985,0.10365557647654862
3910012,95240,0.017402277846963604,0.02825460956590515
5010018,95320,0.0010728765234190056,4.0074510449274466e-05
3910005,95336,0.4366893709289664,0.1683257824155971
3910012,95336,0.04459538167417648,0.12395988357783035
3910015,95336,0.00011472075991131738,2.064045541234693e-05
3910007,95356,0.0014445867207701392,0.00034552629687512423
5010010,95356,0.11935218852478187,0.20992795744390685
5010014,95361,0.5586685876257306,0.030599718656454594
5010018,95361,0.013042964675450276,0.0002040914158781268
3910007,95366,0.9938662233732454,0.15473160924919144
5010018,95367,0.9367724486852242,0.5446402782093522
3910007,95368,6.62948856878084e-05,0.00012458397850036482
5010010,95368,0.00016327720572832587,0.002256369054382829
5110002,95901,0.0015508023032327267,4.840200675921167e-05
5810001,95901,1.0,0.009699139321426851
5810002,95901,0.4817181836151848,0.01070162937753056
5810003,95901,0.04666382011788986,0.0010530094280521976
5810002,95961,0.3191946632423557,0.04252777262166122
5810003,95961,0.9533340624635784,0.12902005730902003
5110002,95991,0.7076673047439808,0.12801238696360598
5110002,95993,0.2985419774196971,0.0271850212153408
2910004,95602,0.7100516878371388,0.17602610874527594
2910004,95703,0.00038938540480427936,0.0013203791736306064
2910004,95713,0.01089424119986,0.0021604623242449986
2910004,95722,0.3343656851806253,0.4286930596314728
2910004,95945,0.270962155623113,0.04049968190514944
2910004,95949,0.7819723421084883,0.0821370209325601
2910004,95959,0.12939358139987248,0.005480868553576807
2910003,95724,0.004264804095544926,0.0019523664663560934
3110001,96140,0.13400053644021942,0.11283662442292655
3110010,96141,0.03000288202072502,0.0487666328693496
3110010,96142,0.15060849428792447,0.4965395050722968
3110001,96143,0.30646877306010883,0.11393097261524793
3110001,96145,0.25526016990042555,0.0107420212393906
3110010,96145,0.4916689558127185,0.09428922456481363
3110010,96146,0.008144150663599716,0.055768083162231516
3110001,96148,0.1792633958770882,0.8074969590862355
2910003,96161,0.9789261598455484,0.22131101280051466
3110010,96161,0.07074431340076909,0.011151336484966716
5510009,95321,1.0,0.03459093714038902
5510003,95379,1.0,0.049535047045494
3110010,96150,0.2488320835334243,0.034546540287009916
3310003,92225,1.0,0.024435993179235543
1910048,91342,0.00045271670825304885,0.0010510275249248405
1910096,91342,0.0014069571495989735,3.19664421548807e-05
1910143,91342,0.01608853324425347,0.00045845353056008555
1910048,91351,0.05091046448003142,0.9998085532863019
1910048,91387,0.1029667754212922,0.6621430918551305
3610008,92314,0.9986641912599002,0.04011199718725352
3610044,92314,0.6449784870084736,0.027831127631436584
3610008,92315,0.0013362746138270592,0.001492956350026978
3610044,92315,0.4577458346236576,0.5494226495335347
3010030,92629,0.029007181547104383,0.07957926448929327
3010042,92629,0.5906854261534548,0.5395727053551709
3010073,92629,0.011682235888019813,0.08287754231126362
1910067,90274,0.00011682431381742207,0.002390996353077177
1910104,90274,0.4417138286009651,0.9930083163773428
1910134,90274,0.0023079575933905713,0.0055303217775273285
1910213,90274,0.0014050991446576064,0.001867891996509956
1910073,90274,0.0011090671133254207,0.00017485497606025929
1910067,90275,0.0003716827772482917,0.006868161167863911
1910104,90275,0.4567271724851286,0.9270242723364636
1910073,90275,0.0016676016170427065,0.0002373749254808149
1910033,90505,0.00046567865836685693,0.002456772311419092
1910067,90505,0.021963227058336587,0.9432804831180892
1910104,90505,0.05055990163522138,0.2385157887340548
1910134,90505,0.1175417666536143,0.5910358342170501
1910213,90505,0.3378358997645525,0.9424311056448446
1910073,90505,0.017071378169122336,0.005647910084806433
1910004,90630,0.0006845380580751863,0.00045964820106936797
3010003,90630,0.002794171145336356,0.00475181795701305
3010022,90630,0.3914178021479129,0.9823946881375256
3010062,90630,0.0021910796078290435,0.0063710763223088045
3010100,90630,0.0065321119165816935,0.0018024589177739728
3010001,90680,0.00014376579517559672,0.0026160183204153326
3010022,90680,0.15888613593182202,0.9427587587429364
