Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
MN - Wal-Mart # 3169 - Deli,78653,02/22/2016,97,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087502,Routine Inspection
MN - Wal-Mart # 3169 - Deli,78653,03/17/2015,90,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087502,Routine Inspection
MN - Wal-Mart # 3169 - Deli,78653,08/16/2016,98,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087502,Routine Inspection
MN - Wal-Mart # 3169 - Deli,78653,09/15/2015,100,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087502,Routine Inspection
MN - Wal-Mart # 3169 - Deli,78653,10/01/2014,90,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087502,Routine Inspection
MN - Wal-Mart # 3169 - Grocery,78653,02/22/2016,96,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087462,Routine Inspection
MN - Wal-Mart # 3169 - Grocery,78653,03/17/2015,100,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087462,Routine Inspection
MN - Wal-Mart # 3169 - Grocery,78653,08/17/2016,100,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087462,Routine Inspection
MN - Wal-Mart # 3169 - Grocery,78653,09/17/2015,100,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087462,Routine Inspection
MN - Wal-Mart # 3169 - Grocery,78653,10/01/2014,93,"11923 E US 290 HWY EB
MANOR, TX 78653
",11087462,Routine Inspection
MN - Walmart # 3169 Fuel Center,78653,01/27/2016,99,"11821 E US 290 HWY EB
MANOR, TX 78653
",11268203,Routine Inspection
MN - Walmart # 3169 Fuel Center,78653,08/01/2016,100,"11821 E US 290 HWY EB
MANOR, TX 78653
",11268203,Routine Inspection
MN- Shadowglen Elementary,78653,02/09/2016,100,"12000 SHADOWGLEN TRCE
MANOR, TX 78653
",11402734,Routine Inspection
MN- Shadowglen Elementary,78653,08/23/2016,98,"12000 SHADOWGLEN TRCE
MANOR, TX 78653
",11402734,Routine Inspection
Manor Downs Inc,78653,03/19/2015,97,"101 HILL LANE
MANOR, TX 78653
",2801759,Routine Inspection
Manor Downs Inc,78653,03/22/2016,94,"101 HILL LANE
MANOR, TX 78653
",2801759,Routine Inspection
Manor Downs Inc,78653,03/24/2014,97,"101 HILL LANE
MANOR, TX 78653
",2801759,Routine Inspection
Manor Downs Inc,78653,09/13/2016,89,"101 HILL LANE
MANOR, TX 78653
",2801759,Routine Inspection
Manor Downs Inc,78653,09/29/2015,97,"101 HILL LANE
MANOR, TX 78653
",2801759,Routine Inspection
Manor Downs Inc,78653,10/01/2014,97,"101 HILL LANE
MANOR, TX 78653
",2801759,Routine Inspection
Marshall Ford Grocery,78732,04/06/2016,92,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Marshall Ford Grocery,78732,04/16/2015,88,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Marshall Ford Grocery,78732,05/15/2014,96,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Marshall Ford Grocery,78732,09/15/2016,83,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Marshall Ford Grocery,78732,10/16/2014,96,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Marshall Ford Grocery,78732,10/19/2015,86,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Marshall Ford Grocery,78732,11/13/2013,93,"4610 N FM 620 RD
AUSTIN, TX 78732
",2803445,Routine Inspection
Masala Wok,78758,03/04/2015,89,"10515 N MOPAC EXPY NB Bunit 155
AUSTIN, TX 78758
",10672549,Routine Inspection
Masala Wok,78758,05/05/2016,94,"10515 N MOPAC EXPY NB Bunit 155
AUSTIN, TX 78758
",10672549,Routine Inspection
Masala Wok,78758,07/14/2015,81,"10515 N MOPAC EXPY NB Bunit 155
AUSTIN, TX 78758
",10672549,Routine Inspection
Masala Wok,78758,08/25/2014,87,"10515 N MOPAC EXPY NB Bunit 155
AUSTIN, TX 78758
",10672549,Routine Inspection
Masala Wok,78758,11/21/2013,85,"10515 N MOPAC EXPY NB Bunit 155
AUSTIN, TX 78758
",10672549,1st Follow Up to Routine of 50 - 69
Masala Wok,78758,12/15/2015,87,"10515 N MOPAC EXPY NB Bunit 155
AUSTIN, TX 78758
",10672549,Routine Inspection
McDonald's   #14774,78749,06/02/2015,83,"5017 W US 290 HWY EB
AUSTIN, TX 78749
",2801761,Routine Inspection
McDonald's   #14774,78749,06/09/2014,94,"5017 W US 290 HWY EB
AUSTIN, TX 78749
",2801761,Routine Inspection
McDonald's   #14774,78749,07/07/2016,89,"5017 W US 290 HWY EB
AUSTIN, TX 78749
",2801761,Routine Inspection
McDonald's   #14774,78749,11/04/2013,80,"5017 W US 290 HWY EB
AUSTIN, TX 78749
",2801761,Routine Inspection
McDonald's   #14774,78749,11/30/2015,91,"5017 W US 290 HWY EB
AUSTIN, TX 78749
",2801761,Routine Inspection
McDonald's   #14774,78749,12/15/2014,79,"5017 W US 290 HWY EB
AUSTIN, TX 78749
",2801761,Routine Inspection
McDonalds's,78754,06/22/2016,95,"8500 E US 290 HWY WB
AUSTIN, TX 78754
",11392280,Routine Inspection
Metro Mart,78728,02/10/2015,100,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
Metro Mart,78728,03/26/2014,97,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
Metro Mart,78728,03/30/2016,89,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
Metro Mart,78728,05/20/2015,100,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
Metro Mart,78728,09/23/2016,93,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
Metro Mart,78728,10/03/2014,97,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
Metro Mart,78728,10/19/2015,87,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2803450,Routine Inspection
"Mighty Fine Burgers, Fries and Shakes",78758,03/24/2015,97,"10515 N MOPAC EXPY NB Bunit 205
AUSTIN, TX 78758
",10078771,Routine Inspection
"Mighty Fine Burgers, Fries and Shakes",78758,03/24/2016,94,"10515 N MOPAC EXPY NB Bunit 205
AUSTIN, TX 78758
",10078771,Routine Inspection
"Mighty Fine Burgers, Fries and Shakes",78758,06/03/2014,97,"10515 N MOPAC EXPY NB Bunit 205
AUSTIN, TX 78758
",10078771,Routine Inspection
"Mighty Fine Burgers, Fries and Shakes",78758,08/26/2016,91,"10515 N MOPAC EXPY NB Bunit 205
AUSTIN, TX 78758
",10078771,Routine Inspection
"Mighty Fine Burgers, Fries and Shakes",78758,09/08/2015,100,"10515 N MOPAC EXPY NB Bunit 205
AUSTIN, TX 78758
",10078771,Routine Inspection
"Mighty Fine Burgers, Fries and Shakes",78758,09/22/2014,100,"10515 N MOPAC EXPY NB Bunit 205
AUSTIN, TX 78758
",10078771,Routine Inspection
Mike's Mini Mart,78724,01/28/2014,94,"7101 ED BLUESTEIN BLVD SVRD NB
AUSTIN, TX 78724
",2803749,Routine Inspection
Mike's Mini Mart,78724,06/16/2015,91,"7101 ED BLUESTEIN BLVD SVRD NB
AUSTIN, TX 78724
",2803749,Routine Inspection
Mike's Mini Mart,78724,06/29/2016,90,"7101 ED BLUESTEIN BLVD SVRD NB
AUSTIN, TX 78724
",2803749,Routine Inspection
Mike's Mini Mart,78724,07/28/2014,85,"7101 ED BLUESTEIN BLVD SVRD NB
AUSTIN, TX 78724
",2803749,Routine Inspection
Mike's Mini Mart,78724,12/03/2015,94,"7101 ED BLUESTEIN BLVD SVRD NB
AUSTIN, TX 78724
",2803749,Routine Inspection
Mike's Mini Mart,78724,12/30/2014,89,"7101 ED BLUESTEIN BLVD SVRD NB
AUSTIN, TX 78724
",2803749,Routine Inspection
Mr. Gatti's,78734,01/30/2014,100,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
Mr. Gatti's,78734,03/07/2016,89,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
Mr. Gatti's,78734,03/18/2015,100,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
Mr. Gatti's,78734,07/31/2014,100,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
Mr. Gatti's,78734,08/26/2016,92,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
Mr. Gatti's,78734,09/16/2015,88,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
Mr. Gatti's,78734,12/18/2014,100,"3307 N FM 620 RD
AUSTIN, TX 78734
",2801793,Routine Inspection
OLA Poke,78757,01/06/2016,86,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
OLA Poke,78757,06/15/2015,72,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
OLA Poke,78757,08/02/2016,78,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
OLA Poke,78757,12/04/2014,74,"6808 N LAMAR BLVD Bunit 110
AUSTIN, TX 78757
",10105455,Routine Inspection
"Oak Haven Kids Club, LLC",78750,06/22/2016,97,"12809 N FM 620 RD NB Unit 100
AUSTIN, TX 78750
",11369848,Routine Inspection
"Oak Haven Kids Club, LLC",78750,12/21/2015,96,"12809 N FM 620 RD NB Unit 100
AUSTIN, TX 78750
",11369848,Routine Inspection
Papa John's Pizza #933,78728,01/20/2015,100,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Papa John's Pizza #933,78728,03/01/2016,91,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Papa John's Pizza #933,78728,03/11/2014,92,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Papa John's Pizza #933,78728,03/27/2015,100,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Papa John's Pizza #933,78728,08/26/2016,94,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Papa John's Pizza #933,78728,09/03/2015,88,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Papa John's Pizza #933,78728,09/09/2014,95,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800846,Routine Inspection
Peace Bakery & Deli,78758,01/15/2016,78,"11220 N LAMAR BLVD Bunit 150
AUSTIN, TX 78758
",11191821,Routine Inspection
Peace Bakery & Deli,78758,02/19/2015,87,"11220 N LAMAR BLVD Bunit 150
AUSTIN, TX 78758
",11191821,Routine Inspection
Peace Bakery & Deli,78758,06/16/2016,74,"11220 N LAMAR BLVD Bunit 150
AUSTIN, TX 78758
",11191821,Routine Inspection
Peace Bakery & Deli,78758,08/13/2015,81,"11220 N LAMAR BLVD Bunit 150
AUSTIN, TX 78758
",11191821,Routine Inspection
Pho Dan,78758,02/11/2016,73,"11220 N LAMAR BLVD Bunit 100
AUSTIN, TX 78758
",10044643,Routine Inspection
Pho Dan,78758,03/10/2015,72,"11220 N LAMAR BLVD Bunit 100
AUSTIN, TX 78758
",10044643,Routine Inspection
Pho Dan,78758,08/16/2016,72,"11220 N LAMAR BLVD Bunit 100
AUSTIN, TX 78758
",10044643,Routine Inspection
Pho Dan,78758,09/11/2014,76,"11220 N LAMAR BLVD Bunit 100
AUSTIN, TX 78758
",10044643,Routine Inspection
Pho Dan,78758,09/14/2015,77,"11220 N LAMAR BLVD Bunit 100
AUSTIN, TX 78758
",10044643,Routine Inspection
Pho Dan,78758,11/13/2013,71,"11220 N LAMAR BLVD Bunit 100
AUSTIN, TX 78758
",10044643,Routine Inspection
Potbelly Sandwich Works,78758,01/08/2016,88,"10515 N MOPAC EXPY NB Bunit 300
AUSTIN, TX 78758
",10035755,Routine Inspection
Potbelly Sandwich Works,78758,03/19/2015,80,"10515 N MOPAC EXPY NB Bunit 300
AUSTIN, TX 78758
",10035755,Routine Inspection
Potbelly Sandwich Works,78758,05/27/2014,92,"10515 N MOPAC EXPY NB Bunit 300
AUSTIN, TX 78758
",10035755,Routine Inspection
Potbelly Sandwich Works,78758,06/17/2016,88,"10515 N MOPAC EXPY NB Bunit 300
AUSTIN, TX 78758
",10035755,Routine Inspection
Potbelly Sandwich Works,78758,08/13/2015,92,"10515 N MOPAC EXPY NB Bunit 300
AUSTIN, TX 78758
",10035755,Routine Inspection
Potbelly Sandwich Works,78758,09/16/2014,93,"10515 N MOPAC EXPY NB Bunit 300
AUSTIN, TX 78758
",10035755,Routine Inspection
Race Express,78744,07/14/2016,79,"4718 S US 183 HWY SB
AUSTIN, TX 78744
",11249310,Routine Inspection
Race Express,78744,07/20/2015,90,"4718 S US 183 HWY SB
AUSTIN, TX 78744
",11249310,Routine Inspection
Race Express,78744,12/18/2015,97,"4718 S US 183 HWY SB
AUSTIN, TX 78744
",11249310,Routine Inspection
Rack Daddy,78728,02/16/2016,88,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Rack Daddy,78728,03/12/2015,96,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Rack Daddy,78728,06/05/2014,91,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Rack Daddy,78728,08/15/2016,82,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Rack Daddy,78728,08/27/2015,84,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Rack Daddy,78728,12/02/2014,100,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Rack Daddy,78728,12/26/2013,87,"1779 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2801505,Routine Inspection
Raggedy Anne's,78728,01/20/2015,86,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Raggedy Anne's,78728,02/25/2016,83,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Raggedy Anne's,78728,03/06/2014,94,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Raggedy Anne's,78728,03/27/2015,92,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Raggedy Anne's,78728,07/06/2016,95,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Raggedy Anne's,78728,08/26/2015,82,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Raggedy Anne's,78728,09/10/2014,94,"2113 W WELLS BRANCH PKWY
AUSTIN, TX 78728
",2800955,Routine Inspection
Reel Popcorn,78748,04/03/2015,97,"8708 S CONGRESS AVE Bunit 550
AUSTIN, TX 78748
",10649537,Routine Inspection
Reel Popcorn,78748,04/23/2014,100,"8708 S CONGRESS AVE Bunit 550
AUSTIN, TX 78748
",10649537,Routine Inspection
Reel Popcorn,78748,04/26/2016,98,"8708 S CONGRESS AVE Bunit 550
AUSTIN, TX 78748
",10649537,Routine Inspection
Reel Popcorn,78748,10/05/2015,88,"8708 S CONGRESS AVE Bunit 550
AUSTIN, TX 78748
",10649537,Routine Inspection
Reel Popcorn,78748,10/20/2014,100,"8708 S CONGRESS AVE Bunit 550
AUSTIN, TX 78748
",10649537,Routine Inspection
Restaurant Arianas,78725,01/11/2016,71,"9809 FM 969 RD
AUSTIN, TX 78725
",11117926,Routine Inspection
Restaurant Arianas,78725,02/05/2015,87,"9809 FM 969 RD
AUSTIN, TX 78725
",11117926,Routine Inspection
Restaurant Arianas,78725,06/04/2015,90,"9809 FM 969 RD
AUSTIN, TX 78725
",11117926,Routine Inspection
Restaurant Arianas,78725,10/30/2014,79,"9809 FM 969 RD
AUSTIN, TX 78725
",11117926,Routine Inspection
Rice Bowl Cafe,78758,01/03/2014,76,"11220 N LAMAR BLVD Bunit 306
AUSTIN, TX 78758
",10446331,Routine Inspection
Rice Bowl Cafe,78758,05/13/2015,77,"11220 N LAMAR BLVD Bunit 306
AUSTIN, TX 78758
",10446331,Routine Inspection
Rice Bowl Cafe,78758,05/23/2016,71,"11220 N LAMAR BLVD Bunit 306
AUSTIN, TX 78758
",10446331,Routine Inspection
Rice Bowl Cafe,78758,07/25/2014,85,"11220 N LAMAR BLVD Bunit 306
AUSTIN, TX 78758
",10446331,Routine Inspection
Rice Bowl Cafe,78758,11/19/2015,76,"11220 N LAMAR BLVD Bunit 306
AUSTIN, TX 78758
",10446331,Routine Inspection
Rice Bowl Cafe,78758,12/17/2014,93,"11220 N LAMAR BLVD Bunit 306
AUSTIN, TX 78758
",10446331,Routine Inspection
Rob Roy Chevron,78733,04/09/2015,86,"7110 FM 2244 RD
AUSTIN, TX 78733
",2803512,Routine Inspection
Rob Roy Chevron,78733,05/10/2016,93,"7110 FM 2244 RD
AUSTIN, TX 78733
",2803512,Routine Inspection
Rob Roy Chevron,78733,06/26/2014,97,"7110 FM 2244 RD
AUSTIN, TX 78733
",2803512,Routine Inspection
Rob Roy Chevron,78733,10/15/2015,86,"7110 FM 2244 RD
AUSTIN, TX 78733
",2803512,Routine Inspection
Rob Roy Chevron,78733,11/13/2014,81,"7110 FM 2244 RD
AUSTIN, TX 78733
",2803512,Routine Inspection
Rob Roy Chevron,78733,12/27/2013,97,"7110 FM 2244 RD
AUSTIN, TX 78733
",2803512,Routine Inspection
SV - Coriander Indian Cuisine,78735,04/02/2015,89,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,04/24/2014,81,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,06/15/2016,82,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,10/30/2014,87,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Coriander Indian Cuisine,78735,11/02/2015,84,"4894 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",10757218,Routine Inspection
SV - Holiday Inn Express,78735,02/23/2015,97,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,03/07/2014,97,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,03/09/2016,84,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,08/22/2014,85,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,08/24/2015,94,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Holiday Inn Express,78735,09/21/2016,89,"4892 W US 290 HWY WB
SUNSET VALLEY, TX 78735
",2802106,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,03/31/2015,70,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,04/23/2014,88,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,05/25/2016,84,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,10/27/2015,89,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Longhorn Steakhouse #5423,78745,10/30/2014,93,"4809 W US 290 HWY EB
SUNSET VALLEY, TX 78745
",10752973,Routine Inspection
SV - Wendy's W108,78749,03/11/2015,100,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,03/30/2016,89,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,10/15/2015,84,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
SV - Wendy's W108,78749,10/23/2014,97,"4961 W US 290 HWY EB
SUNSET VALLEY, TX 78749
",11119775,Routine Inspection
Safe Place School &CDC,78741,03/23/2016,100,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,03/27/2015,100,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,05/23/2014,96,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,09/01/2016,92,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,10/07/2014,93,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Safe Place School &CDC,78741,10/07/2015,96,"P.O.BOX 19454
AUSTIN, TX 78741
",2801390,Routine Inspection
Sam's Club #4720,78735,03/17/2014,91,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,04/12/2016,95,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,04/20/2015,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,10/26/2015,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720,78735,10/27/2014,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803766,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,03/17/2014,89,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,04/12/2016,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,04/20/2015,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,10/26/2015,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club #4720 (Deli & Bakery),78735,10/27/2014,96,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801700,Routine Inspection
Sam's Club (Sample Stations),78735,03/17/2014,97,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,04/12/2016,100,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,04/20/2015,97,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,10/26/2015,100,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club (Sample Stations),78735,10/27/2014,91,"4970 W US 290 HWY WB Bldg 4
AUSTIN, TX 78735
",10408644,Routine Inspection
Sam's Club / Snack Bar #4720,78735,03/17/2014,82,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,04/12/2016,98,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,04/20/2015,97,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,10/26/2015,94,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club / Snack Bar #4720,78735,10/27/2014,92,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2803159,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,03/17/2014,92,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,04/12/2016,99,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,04/20/2015,94,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,10/26/2015,97,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Sam's Club/Meat & Produce #4720,78735,10/27/2014,100,"4970 W US 290 HWY WB
AUSTIN, TX 78735
",2801992,Routine Inspection
Seek & Say Enrichment Day Care,78725,03/20/2015,100,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,03/30/2016,95,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,04/01/2014,94,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,09/14/2016,100,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,09/19/2014,97,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Seek & Say Enrichment Day Care,78725,10/23/2015,100,"6123 FM 969 RD
AUSTIN, TX 78725
",2800906,Routine Inspection
Serrano's Cafe & Cantina,78735,04/11/2014,62,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,04/28/2016,92,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,04/29/2014,76,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,1st Follow Up to Routine of 50 - 69
Serrano's Cafe & Cantina,78735,05/04/2015,94,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,09/06/2016,86,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,11/09/2015,91,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Serrano's Cafe & Cantina,78735,11/14/2014,76,"5030 W US 290 HWY WB
AUSTIN, TX 78735
",2801349,Routine Inspection
Sesame Hill,78735,04/08/2014,81,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,04/14/2015,83,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,08/01/2016,88,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,10/24/2014,90,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Sesame Hill,78735,10/28/2015,88,"6156 W US 290 HWY WB Bldg A
AUSTIN, TX 78735
",10048610,Routine Inspection
Slab,78757,02/10/2015,92,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
Slab,78757,03/16/2016,81,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
Slab,78757,08/26/2016,89,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
Slab,78757,10/13/2015,92,"9012 RESEARCH BLVD SB Bunit 4
AUSTIN, TX 78757
",11182639,Routine Inspection
